"","title.link","rank","title.name","exclusive","cumulative_rank","Type","platform","week_num","rating","genre_Action","genre_Crime","genre_Thriller","genre_Adventure","genre_Horror","genre_Sci-Fi","genre_Comedy","genre_Fantasy","genre_Drama","genre_Mystery","genre_Sport","genre_History","genre_War","genre_Family","genre_Animation","genre_Romance","genre_Biography","genre_Reality-TV","genre_Documentary","genre_News","genre_Game-Show","genre_Western","genre_Film-Noir","genre_Music","genre_Short","genre_Talk-Show","genre_Musical","mpaa_R_Restricted","mpaa_G_General_audiences","mpaa_PG_Parental_guidance_suggested","mpaa_PG13_Parents_strongly_cautioned","mpaa_NC17_Adults_only","mpaa_Not_Rated","genre"
"601","flixpatrol.com/title/venom-let-there-be-carnage/",2,"Venom: Let There Be Carnage",NA,NA,"Movies","Hulu",31,5.9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi,Suspense"
"602","flixpatrol.com/title/lets-go-to-prison/",3,"Let's Go to Prison",NA,NA,"Movies","Hulu",31,5.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Comedy,Suspense"
"603","flixpatrol.com/title/the-bobs-burgers-movie/",4,"The Bob's Burgers Movie",NA,NA,"Movies","Hulu",31,7,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"Family,Action,Comedy,Suspense,Drama"
"604","flixpatrol.com/title/ghostbusters-afterlife/",5,"Ghostbusters: Afterlife",NA,NA,"Movies","Hulu",31,7.1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Sci-Fi"
"605","flixpatrol.com/title/topside/",6,"Topside",NA,NA,"Movies","Hulu",31,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Drama"
"606","flixpatrol.com/title/not-okay/",7,"Not Okay",NA,NA,"Movies","Hulu",31,6.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy,Drama"
"607","flixpatrol.com/title/the-cursed/",8,"The Cursed",NA,NA,"Movies","Hulu",31,6.3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suspense"
"608","flixpatrol.com/title/godzilla-2014/",9,"Godzilla",NA,NA,"Movies","Hulu",31,6.4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"609","flixpatrol.com/title/resident-evil-welcome-to-raccoon-city/",10,"Resident Evil: Welcome to Raccoon City",NA,NA,"Movies","Hulu",31,5.2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Sci-Fi"
"610","flixpatrol.com/title/p-valley/",1,"P-Valley",NA,NA,"TV Shows","Hulu",31,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"611","flixpatrol.com/title/love-island-2015/",2,"Love Island",NA,NA,"TV Shows","Hulu",31,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Romance"
"612","flixpatrol.com/title/the-chi/",3,"The Chi",NA,NA,"TV Shows","Hulu",31,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"613","flixpatrol.com/title/only-murders-in-the-building/",4,"Only Murders in the Building",NA,NA,"TV Shows","Hulu",31,8.1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Suspense,Drama"
"614","flixpatrol.com/title/american-horror-stories/",5,"American Horror Stories",NA,NA,"TV Shows","Hulu",31,6.2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama,Suspense"
"615","flixpatrol.com/title/general-hospital/",6,"General Hospital",NA,NA,"TV Shows","Hulu",31,6.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Suspense,Drama,Romance"
"616","flixpatrol.com/title/the-old-man/",7,"The Old Man",NA,NA,"TV Shows","Hulu",31,7.6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Action,Drama,Suspense"
"617","flixpatrol.com/title/grown-ish/",8,"Grown-ish",NA,NA,"TV Shows","Hulu",31,6.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy,Drama"
"618","flixpatrol.com/title/westworld-2016/",9,"Westworld",NA,NA,"TV Shows","Hulu",31,8.5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama,Suspense,Sci-Fi"
"619","flixpatrol.com/title/what-we-do-in-the-shadows-2019/",10,"What We Do in the Shadows",NA,NA,"TV Shows","Hulu",31,8.6,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy"
"620","flixpatrol.com/title/spider-man-no-way-home/",1,"Spider-Man: No Way Home",NA,NA,"Movies","Hulu",32,8.2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"621","flixpatrol.com/title/not-okay/",2,"Not Okay",NA,NA,"Movies","Hulu",32,6.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy,Drama"
"622","flixpatrol.com/title/prey-2022/",3,"Prey",NA,NA,"Movies","Hulu",32,7.1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Drama,Sci-Fi,Suspense"
"623","flixpatrol.com/title/measure-of-revenge/",4,"Measure of Revenge",NA,NA,"Movies","Hulu",32,3.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Suspense"
"624","flixpatrol.com/title/homefront/",5,"Homefront",NA,NA,"Movies","Hulu",32,6.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Suspense"
"625","flixpatrol.com/title/a-day-to-die/",6,"A Day to Die",NA,NA,"Movies","Hulu",32,5.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Action,Suspense"
"626","flixpatrol.com/title/spider-man-far-from-home/",7,"Spider-Man: Far from Home",NA,NA,"Movies","Hulu",32,7.4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Sci-Fi"
"627","flixpatrol.com/title/despicable-me-2/",8,"Despicable Me 2",NA,NA,"Movies","Hulu",32,7.3,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy,Suspense,Sci-Fi"
"628","flixpatrol.com/title/venom-let-there-be-carnage/",9,"Venom: Let There Be Carnage",NA,NA,"Movies","Hulu",32,5.9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi,Suspense"
"629","flixpatrol.com/title/ghostbusters-afterlife/",10,"Ghostbusters: Afterlife",NA,NA,"Movies","Hulu",32,7.1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Comedy,Sci-Fi"
"630","flixpatrol.com/title/p-valley/",1,"P-Valley",NA,NA,"TV Shows","Hulu",32,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"631","flixpatrol.com/title/love-island-2015/",2,"Love Island",NA,NA,"TV Shows","Hulu",32,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Romance"
"632","flixpatrol.com/title/the-chi/",3,"The Chi",NA,NA,"TV Shows","Hulu",32,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"633","flixpatrol.com/title/only-murders-in-the-building/",4,"Only Murders in the Building",NA,NA,"TV Shows","Hulu",32,8.1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Suspense,Drama"
"634","flixpatrol.com/title/city-on-a-hill/",5,"City on a Hill",NA,NA,"TV Shows","Hulu",32,7.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"635","flixpatrol.com/title/general-hospital/",6,"General Hospital",NA,NA,"TV Shows","Hulu",32,6.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Suspense,Drama,Romance"
"636","flixpatrol.com/title/family-guy/",7,"Family Guy",NA,NA,"TV Shows","Hulu",32,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Family,Comedy"
"637","flixpatrol.com/title/americas-got-talent/",8,"America's Got Talent",NA,NA,"TV Shows","Hulu",32,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,"Other"
"638","flixpatrol.com/title/the-captain-2022/",9,"The Captain",NA,NA,"TV Shows","Hulu",32,7.3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Drama,Suspense"
"639","flixpatrol.com/title/the-bachelorette/",10,"The Bachelorette",NA,NA,"TV Shows","Hulu",32,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"Romance"
"640","flixpatrol.com/title/prey-2022/",1,"Prey",NA,NA,"Movies","Hulu",33,7.1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Drama,Sci-Fi,Suspense"
"641","flixpatrol.com/title/despicable-me-2/",2,"Despicable Me 2",NA,NA,"Movies","Hulu",33,7.3,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy,Suspense,Sci-Fi"
"642","flixpatrol.com/title/life-2017/",3,"Life",NA,NA,"Movies","Hulu",33,5.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Drama,Romance"
"643","flixpatrol.com/title/despicable-me/",4,"Despicable Me",NA,NA,"Movies","Hulu",33,7.6,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy,Suspense,Sci-Fi"
"644","flixpatrol.com/title/a-day-to-die/",5,"A Day to Die",NA,NA,"Movies","Hulu",33,5.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Action,Suspense"
"645","flixpatrol.com/title/think-like-a-man-too/",6,"Think Like a Man Too",NA,NA,"Movies","Hulu",33,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy,Romance"
"646","flixpatrol.com/title/spider-man-no-way-home/",7,"Spider-Man: No Way Home",NA,NA,"Movies","Hulu",33,8.2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"647","flixpatrol.com/title/paul-blart-mall-cop-2/",8,"Paul Blart: Mall Cop 2",NA,NA,"Movies","Hulu",33,4.4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action,Comedy,Suspense,Family"
"648","flixpatrol.com/title/predator/",9,"Predator",NA,NA,"Movies","Hulu",33,7.8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Action,Sci-Fi"
"649","flixpatrol.com/title/hotel-transylvania/",10,"Hotel Transylvania",NA,NA,"Movies","Hulu",33,7,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy,Romance"
"650","flixpatrol.com/title/p-valley/",1,"P-Valley",NA,NA,"TV Shows","Hulu",33,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"651","flixpatrol.com/title/the-chi/",2,"The Chi",NA,NA,"TV Shows","Hulu",33,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"652","flixpatrol.com/title/only-murders-in-the-building/",3,"Only Murders in the Building",NA,NA,"TV Shows","Hulu",33,8.1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Suspense,Drama"
"653","flixpatrol.com/title/power-book-iii-raising-kanan/",4,"Power Book III: Raising Kanan",NA,NA,"TV Shows","Hulu",33,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"654","flixpatrol.com/title/love-island-2015/",5,"Love Island",NA,NA,"TV Shows","Hulu",33,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Romance"
"655","flixpatrol.com/title/general-hospital/",6,"General Hospital",NA,NA,"TV Shows","Hulu",33,6.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Suspense,Drama,Romance"
"656","flixpatrol.com/title/city-on-a-hill/",7,"City on a Hill",NA,NA,"TV Shows","Hulu",33,7.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"657","flixpatrol.com/title/reservation-dogs/",8,"Reservation Dogs",NA,NA,"TV Shows","Hulu",33,8.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Suspense"
"658","flixpatrol.com/title/americas-got-talent/",9,"America's Got Talent",NA,NA,"TV Shows","Hulu",33,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,"Other"
"659","flixpatrol.com/title/family-guy/",10,"Family Guy",NA,NA,"TV Shows","Hulu",33,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Family,Comedy"
"660","flixpatrol.com/title/prey-2022/",1,"Prey",NA,NA,"Movies","Hulu",34,7.1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Drama,Sci-Fi,Suspense"
"661","flixpatrol.com/title/ghost-ship/",2,"Ghost Ship",NA,NA,"Movies","Hulu",34,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Other"
"662","flixpatrol.com/title/hunter-killer/",3,"Hunter Killer",NA,NA,"Movies","Hulu",34,6.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Suspense"
"663","flixpatrol.com/title/think-like-a-man-too/",4,"Think Like a Man Too",NA,NA,"Movies","Hulu",34,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy,Romance"
"664","flixpatrol.com/title/spider-man-no-way-home/",5,"Spider-Man: No Way Home",NA,NA,"Movies","Hulu",34,8.2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"665","flixpatrol.com/title/jackass-forever/",6,"Jackass Forever",NA,NA,"Movies","Hulu",34,6.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Action,Comedy"
"666","flixpatrol.com/title/all-about-the-benjamins/",7,"All About the Benjamins",NA,NA,"Movies","Hulu",34,5.8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Action,Comedy,Suspense"
"667","flixpatrol.com/title/on-the-count-of-three/",8,"On the Count of Three",NA,NA,"Movies","Hulu",34,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy,Suspense,Drama"
"668","flixpatrol.com/title/life-2017/",9,"Life",NA,NA,"Movies","Hulu",34,5.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Drama,Romance"
"669","flixpatrol.com/title/non-stop/",10,"Non-Stop",NA,NA,"Movies","Hulu",34,6.9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Suspense"
"670","flixpatrol.com/title/power-book-iii-raising-kanan/",1,"Power Book III: Raising Kanan",NA,NA,"TV Shows","Hulu",34,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"671","flixpatrol.com/title/only-murders-in-the-building/",2,"Only Murders in the Building",NA,NA,"TV Shows","Hulu",34,8.1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Suspense,Drama"
"672","flixpatrol.com/title/p-valley/",3,"P-Valley",NA,NA,"TV Shows","Hulu",34,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"673","flixpatrol.com/title/the-chi/",4,"The Chi",NA,NA,"TV Shows","Hulu",34,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"674","flixpatrol.com/title/this-fool/",5,"This Fool",NA,NA,"TV Shows","Hulu",34,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy"
"675","flixpatrol.com/title/the-bachelorette/",6,"The Bachelorette",NA,NA,"TV Shows","Hulu",34,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"Romance"
"676","flixpatrol.com/title/american-horror-stories/",7,"American Horror Stories",NA,NA,"TV Shows","Hulu",34,6.2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama,Suspense"
"677","flixpatrol.com/title/masterchef/",8,"MasterChef",NA,NA,"TV Shows","Hulu",34,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"Other"
"678","flixpatrol.com/title/legacy-the-true-story-of-the-la-lakers/",9,"Legacy: The True Story of the LA Lakers",NA,NA,"TV Shows","Hulu",34,8.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Other"
"679","flixpatrol.com/title/good-trouble/",10,"Good Trouble",NA,NA,"TV Shows","Hulu",34,7.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy,Drama,Romance"
"680","flixpatrol.com/title/prey-2022/",1,"Prey",NA,NA,"Movies","Hulu",35,7.1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Drama,Sci-Fi,Suspense"
"681","flixpatrol.com/title/a-thousand-little-cuts/",2,"A Thousand Little Cuts",NA,NA,"Movies","Hulu",35,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Suspense"
"682","flixpatrol.com/title/spider-man-no-way-home/",3,"Spider-Man: No Way Home",NA,NA,"Movies","Hulu",35,8.2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Action,Sci-Fi"
"683","flixpatrol.com/title/the-last-son/",4,"The Last Son",NA,NA,"Movies","Hulu",35,4.8,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"Action,Suspense,Drama,Romance,Sci-Fi"
"684","flixpatrol.com/title/three-amigos/",5,"!Three Amigos!",NA,NA,"Movies","Hulu",35,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Comedy"
"685","flixpatrol.com/title/on-the-count-of-three/",6,"On the Count of Three",NA,NA,"Movies","Hulu",35,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy,Suspense,Drama"
"686","flixpatrol.com/title/monsters/",7,"Monsters",NA,NA,"Movies","Hulu",35,8.1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy"
"687","flixpatrol.com/title/vendetta-2022/",8,"Vendetta",NA,NA,"Movies","Hulu",35,8.2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Drama,Sci-Fi,Suspense"
"688","flixpatrol.com/title/unleashed/",9,"Unleashed",NA,NA,"Movies","Hulu",35,7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Action,Suspense,Drama"
"689","flixpatrol.com/title/despicable-me-2/",10,"Despicable Me 2",NA,NA,"Movies","Hulu",35,7.3,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Family,Action,Comedy,Suspense,Sci-Fi"
"690","flixpatrol.com/title/house-of-the-dragon/",1,"House of the Dragon",NA,NA,"TV Shows","Hulu",35,8.5,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Action,Drama,Romance"
"691","flixpatrol.com/title/power-book-iii-raising-kanan/",2,"Power Book III: Raising Kanan",NA,NA,"TV Shows","Hulu",35,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"692","flixpatrol.com/title/only-murders-in-the-building/",3,"Only Murders in the Building",NA,NA,"TV Shows","Hulu",35,8.1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy,Suspense,Drama"
"693","flixpatrol.com/title/p-valley/",4,"P-Valley",NA,NA,"TV Shows","Hulu",35,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Suspense,Drama"
"694","flixpatrol.com/title/mike/",5,"Mike",NA,NA,"TV Shows","Hulu",35,6.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Comedy,Drama"
"695","flixpatrol.com/title/the-chi/",6,"The Chi",NA,NA,"TV Shows","Hulu",35,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama"
"696","flixpatrol.com/title/family-guy/",7,"Family Guy",NA,NA,"TV Shows","Hulu",35,8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"Family,Comedy"
"697","flixpatrol.com/title/american-horror-stories/",8,"American Horror Stories",NA,NA,"TV Shows","Hulu",35,6.2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drama,Suspense"
"698","flixpatrol.com/title/legacy-the-true-story-of-the-la-lakers/",9,"Legacy: The True Story of the LA Lakers",NA,NA,"TV Shows","Hulu",35,8.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Other"
"699","flixpatrol.com/title/americas-got-talent/",10,"America's Got Talent",NA,NA,"TV Shows","Hulu",35,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,"Other"
"700","flixpatrol.com/title/vendetta-2022/",1,"Vendetta",NA,NA,"Movies","Hulu",36,8.2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Action,Drama,Sci-Fi,Suspense"
